smiles,compound_name
Cc1onc(-c2ccccc2)c1-c1ccc([S@SP1](N)(=O)=O)cc1,Compound_296
O=C([O-])[P@SP1](=O)([O-])[O-].[Na+].[Na+].[Na+],Compound_297
O=C(O)C1CSCN1,Compound_298
O=C1C(O)=C(O)C(=O)C(O)=C1O,Compound_299
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12,Compound_300
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1.Cl,Compound_301
CC(C)C(Br)C(=O)NC(N)=O,Compound_302
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1OC,Compound_303
CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1,Compound_304
CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,Compound_305
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=[S@SP2](=O)(O)c1ccccc1,Compound_306
CCN(CC)C(=O)c1ccc(O)c(OC)c1,Compound_307
COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],Compound_308
Cc1nccnc1N1CCCCC1.O=[S@SP1](=O)(O)O,Compound_309
CC(=O)Oc1c(C)cccc1C(=O)O,Compound_310
NC(=O)N[S@SP3](=O)(=O)c1ccc(N)cc1,Compound_311
COc1cc(C(=S)N2CCOCC2)ccc1O,Compound_312
CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2.Cl.Cl,Compound_313
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,Compound_314
CC(C)NCC(O)c1cc(O)cc(O)c1.CC(C)NCC(O)c1cc(O)cc(O)c1.O=[S@SP2](=O)(O)O,Compound_315
CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,Compound_316
CC(C)NCC(O)c1ccccc1Cl.Cl,Compound_317
CC(C)NCC(O)c1ccc(N[S@SP1](C)(=O)=O)cc1.Cl,Compound_318
COc1ccc(-c2cc(C(F)F)nn2-c2ccc([S@SP1](N)(=O)=O)cc2)cc1F,Compound_319
CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,Compound_320
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,Compound_321
NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,Compound_322
Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,Compound_323
C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12.[Br-],Compound_324
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,Compound_325
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,Compound_326
O.O.O.O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+],Compound_327
[O-][n+]1cccc(CO)c1,Compound_328
O=c1[nH]c(=O)c2ccccc2o1,Compound_329
O=C(O)c1cc(=O)c2ccccc2o1,Compound_330
CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,Compound_331
Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1.[Na+],Compound_332
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.Cl.O,Compound_333
N[S@SP3](=O)(=O)Cc1noc2ccccc12,Compound_334
CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1.Cl,Compound_335
Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.[Na+],Compound_336
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(Cl)CC21C,Compound_337
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,Compound_338
CCN(CC)CCNC(=O)COc1ccc(OC)cc1,Compound_339
CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,Compound_340
Cc1cc2c(cc1[S@SP1](N)(=O)=O)S(=O)(=O)CCC2,Compound_341
CC(N)C(O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O,Compound_342
CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,Compound_343
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,Compound_344
CN1C(=O)OC(C)(C)C1=O,Compound_345
COc1cc([S@SP3](=O)(=O)[O-])ccc1O.[K+],Compound_346
Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,Compound_347
C[N+](C)(CCOc1ccccc1)Cc1ccccc1.O=C([O-])c1cc2ccccc2cc1O,Compound_348
C[N+](C)(C)CCCCCC[N+](C)(C)C.[Br-].[Br-],Compound_349
O=C(O)CCc1nc2ccccc2[nH]1,Compound_350
Nc1c2ccccc2nc2ccccc12,Compound_351
Cl.Clc1ccc2nsnc2c1NC1=NCCN1,Compound_352
C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C12.O=C(O)c1cc([S@SP3](=O)(=O)O)ccc1O,Compound_353
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,Compound_354
Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,Compound_355
CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,Compound_356
O.OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,Compound_357
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,Compound_358
CC1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,Compound_359
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,Compound_360
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,Compound_361
Cc1cc2nc3ccc(=[N+](C)C)cc-3sc2cc1N.[Cl-],Compound_362
Cc1cc(-c2ccc(/N=N/c3ccc4c([S@SP3](=O)(=O)[O-])cc([S@SP3](=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c([S@SP3](=O)(=O)[O-])cc([S@SP3](=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+],Compound_363
CCCCCCc1ccc(O)cc1O,Compound_364
CC(=O)Nc1ccc(C(=O)O)cc1,Compound_365
C=CCCCCCCCCC(=O)O,Compound_366
CC(=O)NC1CCSC1=O,Compound_367
OC(c1ccccc1)(c1ccccc1)C1CCNCC1,Compound_368
CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Compound_369
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,Compound_370
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,Compound_371
O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,Compound_372
CN1CCCN=C1/C=C/c1cccc(O)c1.O=C(O)c1c(O)cc2ccccc2c1Cc1c(C(=O)O)c(O)cc2ccccc12,Compound_373
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,Compound_374
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1.Cl,Compound_375
Cl.O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,Compound_376
CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,Compound_377
COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,Compound_378
OCC(O)C(O)C(O)C(O)CO,Compound_379
COc1ccc(C(=O)N2CCCC2=O)cc1,Compound_380
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Compound_381
O=C([O-])c1ccccc1O.[Na+],Compound_382
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,Compound_383
COc1ccccc1OCCNCC(O)COC1=CC=CC2=Nc3ccccc3C12.COc1ccccc1OCCNCC(O)COC1=CC=CC2=Nc3ccccc3C12.O.O=[P@SP3](O)(O)O.O=[P@SP3](O)(O)O,Compound_384
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,Compound_385
C1CNCCN1.CC12CCC3c4ccc(O[S@SP2](=O)(=O)O)cc4CCC3C1CCC2=O,Compound_386
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,Compound_387
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,Compound_388
Nc1nc2ccc(OC(F)(F)F)cc2s1,Compound_389
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,Compound_390
c1ccc2c(c1)sc1ccccc12,Compound_391
O=C(Nc1ccc(O)cc1)c1ccccc1O,Compound_392
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1,Compound_393
CCCC(CCC)C(N)=O,Compound_394
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,Compound_395
Cl.N=C(N)NN,Compound_396
O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,Compound_397
CC(C)CC(N)=O,Compound_398
Cl.Clc1ccccc1CN1CCc2sccc2C1,Compound_399
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,Compound_400
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,Compound_401
COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC.O=C(O)/C=C\C(=O)O,Compound_402
CCCc1nn(C)c2c(=O)[nH]c(-c3cc([S@SP3](=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,Compound_403
CCN(CC)CC(=O)Nc1c(C)cccc1C,Compound_404
Cl.NCC(O)c1ccc(O)cc1,Compound_405
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,Compound_406
OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,Compound_407
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],Compound_408
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,Compound_409
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC.Cl.O.O.O,Compound_410
COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)C(O)C(O)C(=O)O,Compound_411
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,Compound_412
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,Compound_413
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,Compound_414
CC(c1cc2ccccc2s1)N(O)C(N)=O,Compound_415
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,Compound_416
O=c1cccc2n1CC1CNCC2C1,Compound_417
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,Compound_418
CCCNC(=O)N[S@SP3](=O)(=O)c1ccc(Cl)cc1,Compound_419
COC(=O)/C=C/C(=O)OC,Compound_420
Cl.c1ccc(C2CN3CCSC3=N2)cc1,Compound_421
Nc1nccs1,Compound_422
CN1CC(=O)N=C1N,Compound_423
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],Compound_424
O=C(Oc1ccccc1C(=O)O)c1ccccc1O,Compound_425
Oc1c(Cl)cc(Cl)c2cccnc12,Compound_426
COc1ccc(O)cc1,Compound_427
[O-][n+]1ccccc1S[Zn]Sc1cccc[n+]1[O-],Compound_428
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,Compound_429
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,Compound_430
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Compound_431
O=C1CCC(C(=O)O)N1,Compound_432
Oc1ccc(Cl)c2cccnc12,Compound_433
NC(N)=N[S@SP3](=O)(=O)c1ccc(N)cc1,Compound_434
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1.Cl,Compound_435
O=C(O)c1ccccc1C(=O)Nc1ccc([S@SP3](=O)(=O)Nc2nccs2)cc1,Compound_436
Oc1c(I)cc(I)c2cccnc12,Compound_437
O=c1oc2cc(O)ccc2s1,Compound_438
CC(CCC(=O)[O-])C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C.[Na+],Compound_439
C=C1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C12.Cl,Compound_440
C=CC1CN2CCC1CC2C(OC(=O)OCC)c1ccnc2ccc(OC)cc12,Compound_441
COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,Compound_442
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1.N.N,Compound_443
Oc1ccccc1-c1ccc2cccnc2n1,Compound_444
O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1,Compound_445
CC(=O)/C(C)=N/O,Compound_446
O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,Compound_447
CC12CCC(CC1=O)C2(C)C,Compound_448
O=C(O)c1ccc(O)cc1,Compound_449
COC(=O)c1ccc(O)c(OC)c1,Compound_450
CCOC(=O)c1ccc(O)c(OC)c1,Compound_451
COc1cc(CO)ccc1O,Compound_452
OCC(O)C(O)C(O)C(O)CO,Compound_453
O=C1CC(c2ccccc2)Oc2ccccc21,Compound_454
COc1ccc2cc(C(=O)O)ccc2c1,Compound_455
COc1cc(CCC(=O)O)ccc1O,Compound_456
O=C(O)c1ccc(O)c(O)c1,Compound_457
O=c1[nH]c2cc(Cl)ccc2s1,Compound_458
O=C1OC2(c3ccccc31)c1cc(I)c(O)c(I)c1Oc1c2cc(I)c(O)c1I,Compound_459
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,Compound_460
O=C(O)CCCCC1CCSS1,Compound_461
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,Compound_462
CCOC(=O)/C=C/c1ccc(O)c(OC)c1,Compound_463
O=C(O)/C=C/c1ccccc1,Compound_464
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,Compound_465
CC1CCC(C(C)C)C(O)C1,Compound_466
CN(C)CCc1ccc(O)cc1,Compound_467
OCCc1ccc(O)cc1,Compound_468
COc1cc(C(=O)O)cc(OC)c1O,Compound_469
OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,Compound_470
OCC(O)C(O)CO,Compound_471
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,Compound_472
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,Compound_473
OC1COC(O)C(O)C1O,Compound_474
OC1COC(O)C(O)C1O,Compound_475
OCC(O)C(O)C(O)CO,Compound_476
O=C1OC(C(O)CO)C([O-])=C1O.[Na+],Compound_477
COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O,Compound_478
Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl.Cl,Compound_479
C[n+]1ccccc1/C=N/O.[Cl-],Compound_480
Cc1c(O)c(=O)n(-c2ccccc2)n1C,Compound_481
Nc1ccc([S@SP1](N)(=O)=O)cc1,Compound_482
Cn1c(=O)c2nc[nH]c2n(C)c1=O.O,Compound_483
Cl.Cl.Cl.Cl.Cl.NCCNCCNCCNCCN,Compound_484
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1.Cl,Compound_485
Br.C[N+]1([O-])C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,Compound_486
CCN(CC)CCNC(=O)C1=C(C)N=C(/C=C2\C(=O)Nc3ccc(F)cc32)C1C,Compound_487
C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1.[Br-].[Br-],Compound_488
CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[Na+],Compound_489
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1.Cl.Cl,Compound_490
CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl.O,Compound_491
COc1ccc2cc(C(C)C(=O)[O-])ccc2c1.[Na+],Compound_492
CC12CC3(O)OC(O1)C1(COC(=O)c4ccccc4)C3CC21OC1OC(CO)C(O)C(O)C1O,Compound_493
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,Compound_494
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,Compound_495
CCC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(OC(=O)CC)CCC12,Compound_496
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,Compound_497
CC(C)(C(=O)c1cccnc1)c1cccnc1,Compound_498
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,Compound_499
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl.Cl.O.O.O,Compound_500
Cl.N=C(N)NC(=O)c1nc(Cl)c(N)nc1N.O.O,Compound_501
CC(=O)Nc1ccc(CC(=O)O)cc1,Compound_502
Br.COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3.O,Compound_503
C[S@SP1](=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc([S@SP2](=O)(=O)O)cc1.Cc1ccc([S@SP2](=O)(=O)O)cc1.O,Compound_504
Cl.Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,Compound_505
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1.Cl.Cl,Compound_506
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,Compound_507
CNCC(O)c1ccc(O)c(O)c1.Cl,Compound_508
Nc1ccccc1[S@SP1](N)(=O)=O,Compound_509
Br.CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12.O.O.O,Compound_510
CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,Compound_511
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,Compound_512
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,Compound_513
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl,Compound_514
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,Compound_515
CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2.C[S@SP3](=O)(=O)O,Compound_516
Cl.O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,Compound_517
Cl.Nc1c2c(nc3ccccc13)CCCC2.O,Compound_518
Cl.O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,Compound_519
C1=CC2=NN=CC2C=C1,Compound_520
COc1cc(/C=C/C(=O)O)ccc1O,Compound_522
O=C(O)CCC(=O)O,Compound_523
OCC1OC(O)C(O)C(O)C1O,Compound_524
OCC1OC(O)C(O)C(O)C1O,Compound_525
COc1ccc(C(C)=O)c(O)c1,Compound_526
CC1OC(O)C(O)C(O)C1O.O,Compound_527
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,Compound_528
CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,Compound_529
O=C(O)c1cc(O)c2c(c1)C(C1c3cc(C(=O)O)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O,Compound_530
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O,Compound_531
COC1CC(OC2C(C)OC(OC3/C(C)=C/CC4CC(CC5(C=CC(C)C(C6CCCCC6)O5)O4)OC(=O)C4C=C(C)C(O)C5OC/C(=C\C=C\C3C)C45O)CC2OC)OC(C)C1O,Compound_532
NNC(=O)c1ccncc1,Compound_533
Cc1ncc(CO)c(CO)c1O,Compound_534
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,Compound_535
CCCCCCCc1cc(=O)c2ccccc2n1O,Compound_536
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC.Cl,Compound_537
CCNC1CC(C)S(=O)(=O)c2sc([S@SP1](N)(=O)=O)cc21.Cl,Compound_538
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,Compound_539
COC1C(OC(N)=O)C(O)C(Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+],Compound_540
CC(=O)C1CCC2C3CC(C)C4=CC(=O)CCC4(C)C3C(O)CC12C,Compound_541
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1.Cl.O,Compound_542
Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,Compound_543
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CC[NH+]1C.[Cl-],Compound_544
CC(C)(S)C(N)C(=O)O,Compound_545
O=c1[nH]cc(F)c(=O)[nH]1,Compound_546
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,Compound_547
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],Compound_548
CNCCCN1c2ccccc2CCc2ccccc21.Cl,Compound_549
COc1ccc(OC)c(C(O)C(C)N)c1.Cl,Compound_550
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)/C=C/C(=O)O,Compound_551
C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C,Compound_552
Nc1[nH]c(=O)ncc1F,Compound_553
O=C1C=C(O)C(Cl)C=N1,Compound_554
COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl.Cl,Compound_555
CO[P@SP3](=S)(OC)Oc1ccc(Sc2ccc(O[P@SP1](=S)(OC)OC)cc2)cc1,Compound_556
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].O.[Na+],Compound_557
CCc1cccc2c1N=C1C2CCOC1(CC)CC(=O)O,Compound_558
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)/C=C\C(C)=C\C1COC1OC(C)C(O)C(OC)C1OC,Compound_559
c1ccc(CNc2ncnc3[nH]cnc23)cc1,Compound_560
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,Compound_561
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],Compound_562
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,Compound_563
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,Compound_564
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,Compound_565
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,Compound_566
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,Compound_567
CC(C)(C)N.CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,Compound_568
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,Compound_569
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,Compound_570
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1.Cl,Compound_571
Cl.NC1CC1c1ccccc1,Compound_572
Cl.NCc1ccc([S@SP1](N)(=O)=O)cc1,Compound_573
CC1C(NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1[S@SP3](=O)(=O)O,Compound_574
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,Compound_575
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,Compound_576
CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)[O-])O3)O2)O1.[Na+],Compound_577
CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,Compound_578
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,Compound_579
C[N+](C)(C)CCO.[Cl-],Compound_580
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].O.[Na+],Compound_581
